"idx","text","magnitude","score"
3021,"えーTASTY好きだったのに。中国帰ったら、ほとんど戻って来ない人多いよね中国と韓国もっと仲良くどっちでも活動できるようにならないものか",0.7,-0.3
3022,"マジ、強制的にこうするしかない。ガチで頑張ろ。",1.1,0.3
3023,"おはようございます(。་。⍸。་。)今日インスト行きます指輪とかネックレスとか全部家に忘れてきてしまって落ち込んでます笑っ久々ですがよろしくお願いします♪",1.6,0.3
3024,"おはようございます。ઈ(◕ั◡◕ั)*。゚はい、今日もお留守番ですよォ。お天気は悪いけど今日も元気にいきましょうね",2.7,0.6
3025,"ふぁ〜あおいも悩んでるから切りたくなってきたーーーーー",0.6,0.6
3026,"雨萎える",0.0,0.0
3027,"家庭的でいいね(^^)。凄い調理師免許もってるんだね",1.5,0.7
3028,"それワンチャン検索引っかかってしまうんですが",0.7,-0.7
3029,"もういいよ...。。どこまで人を苦しめるつもり?。そんなの求めてなんかいない",1.9,-0.1
3030,"もう”審判”の定義がよく分かりません。バカばっかり。昨日はもうイライラ疲れMAXになったので、スシローで笑って食べて幸せに帰宅しました",2.4,-0.2
3031,"おはようございます☆*:.。.。o(≧▽≦)o。.。.:*☆。早いですねー(^_^;)。王子に起こされましたか?。今日も宜しくお願いします(^O^)/。いい火曜日をー",2.9,0.4
3032,"向かって右斜め前の人、靴が同じや。なんか気まずい",0.7,-0.3
3033,"眠いな(~_~;)今日は疲れた",0.2,-0.2
3034,"間違ってふぉろーしちゃった!汗。まぢ違う違うあかんあかん爆笑",1.5,-0.2
3035,"久々に新規来たと思ったらアリサでした、おはようございます",0.3,0.3
3036,"大麻のカラス気性荒すぎでしょ性格悪いしなんなんほんと怖い。岩見沢のカラスたくさんいるけど糞落としたり追いかけてくんの2割くらいだから、いっぺん修行させてもらったほうがいいと思う",1.4,-0.7
3037,"そぉなんゃぁ。お大事にねっ",0.6,0.1
3038,"ドラちんクソだわ。",0.9,-0.9
3039,"まじか!!大野さんのドラマに小瀧とかなかなかやばいかも",0.9,0.4
3040,"明日になったら洗濯機に足が生えてますように",0.2,0.2
3041,"あー。コンビニで転けた",0.2,0.1
3042,"性格って本当に顔に出るよな",0.0,0.0
3043,"14日やったっけ?",0.1,-0.1
3044,"最近早く寝れても3,4時に目が覚めてそれっきり寝付けないっていうの多すぎてしんどい......",0.2,-0.2
3045,"爆笑",0.1,0.1
3046,"プレッシャー笑。ありがとうね(b'v゚*)☆",0.4,0.2
3047,"そうそう君だよ飛龍くん。わら。本気で絡んでこん。ほんとに帰ってくる時くらい連絡しろよ(笑)",1.9,0.2
3048,"結局いしこ先生寝落ちしてしまたよ",0.3,-0.3
3049,"7時時間「も」じゃないでちゅかwwwwこらこら自分の身体をいたわってあげなしゃーい!",0.6,0.6
3050,"はんぱないよな(。́・_・`)。私も相当恋しとるんやけど。遠距離すぎてツライ。そうなぁんか。でも行きたい人おるやろ。ゆきも会えなくてさみしい。はやくあいたーい",2.1,0.1
3051,"おはようございます爆問太田さんへのツッコミ、大好きですよー太蔵さんより目立ってなー",0.9,0.9
3052,"休みの間は実習中食べたい!ってゆーてたもん全部食べれたし。温泉も行けたし映画も行った。黒崎くんおもんなかったけど。あと5日間やし実習終わったら。楽しい事しか待ってないから頑張ろ",2.5,0.2
3053,"そうなの。どうした??",0.4,-0.1
3054,"おはようございます昨夜はずいぶん降りましたね。皆様台風の被害は大丈夫ですか。雨風強い時は、思いもよらない場所から雨水が侵入し雨漏れします。お気を付けください。さて本日は養生作業を除き現場はお休みいたします。今日も安全第一!で頑張りましょΣ(・ω・ノ)ノ!",3.3,0.2
3055,"初めまして。気になったのでフォローさせて頂きたいです!よろしくお願いします",1.8,0.6
3056,"おばー。今週つばたんと会えるにこと考えながら〜♪",1.0,0.5
3057,"あさごはん。360kcal。今朝はブロッコリーがカロリー高めだから牛乳やめてヨーグルトに黒汁まぜて食べたら微妙だったー。",1.1,-0.1
3058,"入りたい日に入れたことない。その運私にください(笑)。ほんとそれ一公演でも入れるだけ幸せよね",1.8,0.2
3059,"相手が勝手に入って来たのに。俺たちの許可なく入れちゃ駄目だよって言う上司。だから俺が入れたわけではなく相手が勝手に入って来たって言ってるし。朝からムカつく",2.2,-0.5
3060,"お店の看板で「春夏冬中」...商い中!おシャンティだわー",0.6,0.2
3061,"ぴのっちの真似します!!!。!たまアリのリスインしてる人!。◎9/6。◎9/8。ぴのっち、ななみ、なこ。入ってない人反応ください!!!。会おうって話してた人も新しく。会おうって思ってくれた人も!!。(。はどっちで会うんだっけ!!)",2.9,0.1
3062,"三日前に落として画面がバリバリで操作できなくなったスマホ新しいスマホが昨日届いたので壊れたスマホにマウスを繋ぎバックアップをとっていなかった内容をmicroSDに移すことができましたこのあと初期化してさよならです。",0.9,-0.9
3063,"しょーちゃん見に行くん?。いいなぁ。フットブック売り切れてなかったら、私も欲しいのだけど、買ってもらえん?今度会った時にお金払います!",2.3,0.2
3064,"帰ってからまさとが家にいたんだけど、窓しめっきりでクーラーもつけないでいたから思いっきりきれてやった。暑すぎしぬかとおもった",0.5,-0.2
3065,"あーあ、遅刻だーっ。。あのバスダメだーっ。。もぉ2年になって初めての遅刻だ。。",1.7,-0.5
3066,"vs土ウィッチで攻撃で2点しか食らってないのにあと18点天輪天輪レヴィレヴィネズミネズミで削られた頭おかしい。土だけはまじでナーフして欲しい、、盤面勝負しようよ、、。。。",0.9,-0.4
3067,"頑張れって言葉もないし頑張れる元もないけど今日も一日笑顔で頑張ろって思える朝になってきたんは、なんでかわからん。。むりしとるだけなんか、かわったんか、。かわりたいだけなんか、。なんでもいっか今日も一日がんばろ",3.0,0.1
3068,"ガーン。ソフト剤投入口に洗剤を入れた。",0.5,0.2
3069,"んだんだ(*-ω-)。で、全面勝訴。それでもこんな輩は引き下がらない、控訴してドツボにハマるw",1.9,0.6
3070,"婚約指輪ももらったら、家宝二つですね笑。今時、婚約指輪渡すのかわからんすけど!笑",1.3,0.0
3071,"夜勤いつもは授乳すればコテンと寝るのに、授乳しようとしてもギャン泣きして飲まないし、だっこしても泣き止まなくて、てんやわんやした。これが夜泣きってやつなのか?",0.4,-0.2
3072,"人多すぎて吐きそう",0.3,-0.3
3073,"おはよぉ。頭痛い(~_~;)",0.2,0.1
3074,"皆さぁ〜ん。おはようございます。今日の関西は、台風の影響が出そうなので、気をつけて下さいねぇ〜ッ。実代ちゃんも風に負けない様に学校へ行きましたよぉ〜ッ。。僕は、夜中からの仕事で、真っ只中ですね〜ッ。",1.1,0.0
3075,"もきこさんも見てらしたんですね!ビックリすぎますよね!?少しかと思ったら、かなりこんもりと塩が.........絶句でした",0.8,0.0
3076,"申し込みしたのね～吉報待ってますよ～",0.7,0.7
3077,"わあ〜遠いー!!笑",0.5,0.2
3078,"ファボでやる。名前:かおる。第一印象:美人。今の印象:美人。好きな所:面白い。嫌いな所:なぃ。その人に一言:これからも仲良くしてなぁ!またしゃべりたい。",4.0,0.5
3079,"くまさんおはようございます(*^^*)。今日行きたかったんですけど、やはりスケジュール調整出来なくて無理でしたー。今日も1日楽しんで来て下さい!。懐かしいバックですね",2.3,0.3
3080,"昨日聴きたかったけど名古屋たのしみにしとく",0.9,0.9
3081,"海かんちゃん、かわゆすねぇ。そいえば、久々な気が。笑。",1.3,0.4
3082,"久しぶりMyiPhone",0.4,0.4
3083,"楽しかった素晴らしく楽しかった西浜みんな可愛い...(笑)オヤプミ",1.2,0.6
3084,"他の人に買われちゃう",0.2,0.2
3085,"おいそのせいで私チャリでバイト行けなくなった",0.6,-0.6
3086,"おはようございます。昨日は、長野往復550K無事行って来ました!。",1.0,0.5
3087,"おはよしなりー☆。昨晩は、雨風の音がすごくてなかなか寝付けないほどでしたね朝起きたらやんでるかなと思ったらまだまだ続行中...っ。頑張ってたどり着きますっっ。3台続けてきたバスが、信号赤なのに一切待つそぶりなく去っていってかなしくなったけど、頑張るっ",2.0,0.4
3088,"人のパーティ見るのとっても楽しいです(。テンプレに沿わない人間笑。)。シャドウさんのパーティ強そう!!!。体育会系(?)!!!。え、エンラ...?。そんな子聞いたこと...あり...ません",2.6,0.1
3089,"驚愕の事実。の絵文字が、絵文字選択画面で見るのと、実際に使用した時の、色や形が、かなり違っているんです81",0.1,0.0
3090,"イケナイ太陽でテンション上がりました今日も私は元気です。。いや...顔面が...まん丸すぎて...バスケットボールって言われたことあるからwwww。うまくいけばね(笑)ならもう就活?忙しいタイミングにイベント?",2.7,0.1
3091,"おはようございます。。いってらっしゃい♬(*^▽^)/★*☆",1.3,0.6
3092,"あれ増田が寝てなかったらしてないでしょ",0.2,-0.2
3093,"もんちゃんオハよぉ。スーパーで秋の新発売をボチボチ見かけよ。うまうま見つけては買ってしまぅ〜。夢、体膨らむ秋〜*(❝̆。ॣɜ。ॣ❝̆)。യ♡。今日もよろしくね〜",2.1,0.3
3094,"誰だってイケメンに見つめられたらドキドキしますよ!ただ越えられない液晶の壁......",1.0,0.5
3095,"喉乾いたーヌ。。お金持ってないーヌ。。おわたーヌ。",0.6,0.2
3096,"今日から諦めてみよう!!!",0.3,-0.3
3097,"りょうさん、おはようございます(^-^)/多肉ちゃんがかわいそうな目に遭ってしまいましたねにっくきカラスですね本当に悔しいですね",0.1,0.1
3098,"はぁぁぁぁん?。なんで?",0.2,-0.1
3099,"羨ましいです。ワタシは三十路迎えてから年々右肩上がりの体重ですもの",0.8,0.4
3100,"いっつもこんな顔しかしてくれん(O_O)。昨日は同棲の話を煮詰めてみました。。が、お互い、え、こんなかかんの...てなりました(。́Д`。)。。どーん_|。̄|○前の給料なんてもうもらえないからこれからはちゃんとやりくりしないと...。",2.7,0.0
