"idx","sentence","magnitude","score"
2517,"イケメンってことかな?。",0.6,0.6
2518,"マックって結局ナニをしたいんだろ??。",0.0,0.0
2518,"上がバカすぎて、現場で一生懸命がんばってる人達がかわいそう",0.8,-0.8
2519,"強いの出たらバトマにかスパスタなやんでたのに。",0.0,0.0
2520,"みなさんおはようございます。",0.2,0.2
2520,"最近なぁ、カナ女子のみんなテストとかで低浮上やんか昼間は、カナ主婦さん頑張ってくれてるけどちょっとカナ不足おじさんたち(お前もだよはーい)寂しいよ(笑)早くカナ女子さん帰って来て〜カナやんもそう思うやろ今日のお気に入り。",0.7,0.7
2521,"魔法のコトバ泣ける〜",0.7,0.7
2522,"こちらもありがとうございました!。",0.3,0.3
2522,"東京マラソン、間もなくスタート!",0.4,0.4
2523,"おはよう御座います今朝は。",0.6,0.6
2523,"風が強いので。",0.4,0.4
2523,"気をつけて下さいね!。",0.2,-0.2
2523,"今日も。",0.0,0.0
2523,"良い。",0.8,0.8
2523,"一日をお過ごしください",0.0,0.0
2524,"やっぱりかっこよすぎるたまんない。",0.9,0.9
2524,"ここまで来たけどきっとモモには届かない存在なんだろうなあ",0.0,0.0
2525,"やっぱ。",0.3,0.3
2525,"みんな中止なんだ",0.0,0.0
2526,"予想していたけど、電車遅れてる。。",0.2,0.2
2526,"乗降に時間かかっての自然?",0.1,0.1
2526,"遅延だから仕方ない予定では会社着いてる時間だよ。",0.4,-0.4
2526,"昼御飯買う時間ないかな～",0.0,0.0
2527,"吐きそう",0.0,0.0
2528,"寝ます!!!!!",0.1,0.1
2528,"おやすみ!!!!!!",0.0,0.0
2528,"LINEまた明日しよ!!!!",0.0,0.0
2529,"最前入りたい人がいるならわざわざ元の割より減らす必要なくない?",0.5,-0.5
2529,"って思っちゃう主義だけど割変えてもドセンはドセンだけど上手下手は割変わるとド前に影響あるからやっぱり私が自分勝手に決める事じゃないしってなってギリまで話し合ってたのやばい私がばんぎゃじゃないからダメなんだ(笑)",0.4,0.4
2530,"LINEトーク無くなる事件。",0.4,-0.4
2530,"未読スルーのままの人ごめんなさい。",0.7,-0.7
2530,"内容みんな覚えてないし",0.2,-0.2
2531,"ぜんぜん寝れてない。",0.5,-0.5
2532,"今日は二日酔",0.1,0.1
2533,"あーみん。",0.5,0.5
2534,"了解です",0.3,0.3
2535,"茶番劇面白すぎだろ笑。",0.5,0.5
2535,"一番塗ってはいるけど使いこなせてはいないんだよなぁ...。",0.1,-0.1
2535,"バケツ使って負けたくないから本気で練習しよ",0.5,0.5
2536,"とりあえず今月いっぱい頑張ってみよ。",0.5,0.5
2536,"31日は誕生日やし",0.2,0.2
2537,"wad。",0.0,0.0
2537,"is。",0.0,0.0
2537,"this?!?!?。.。",0.3,-0.3
2537,"妹妹忘记我!!!",0.6,0.6
2538,"(がんばれ)",0.5,0.5
2539,"おはよう。",0.1,0.1
2539,"今日も1日、頑張ってね。",0.2,0.2
2539,"仙台、いいなぁ〜",0.8,0.8
2540,"気を付けて帰って下さい",0.0,0.0
2541,"会っても会っても足りないなぁ。",0.1,0.1
2541,"堀ーーーーーこのやろー",0.1,0.1
2542,"お腹壊れてるから、ご飯なんか食べなきゃよかったー。",0.5,-0.5
2542,"遅刻遅刻",0.4,-0.4
2543,"明日早番",0.3,0.3
2544,"msktkiさんの写真。",0.0,0.0
2545,"え!",0.1,-0.1
2545,"まって!",0.2,0.2
2545,"車に足ひかれたんやけど。",0.2,0.2
2545,"めっちゃ血出てるし白パン汚れたしだるい車そのまま走ってったから、渚も普通にバス乗ったけどよくよく考えたら腹立ってきた!",0.9,-0.9
2545,"考えらへん!",0.0,0.0
2545,"謝れよ",0.4,0.4
2546,"朝霞台血まみれだった",0.0,0.0
2547,"大丈夫ですか?",0.1,0.1
2548,"そうか、まだ3ヶ月なのね",0.2,0.2
2549,"明日学校めちゃくちゃ早いやーん(T_T)。",0.4,0.4
2549,"何時に学校出ればいいのー(T_T)。",0.0,0.0
2549,"40分のバスでもギリギリ?",0.0,0.0
2549,"やだ～課題やらなきゃならんのに(T_T)",0.3,0.3
2550,"いつも규리。",0.1,0.1
2550,"씨が心の中にいるから。",0.1,0.1
2550,"がんばれる규리。",0.1,0.1
2550,"씨...",0.1,-0.1
2550,"고마워。",0.1,0.1
2550,"今という日を大切に...。",0.6,0.6
2550,"언제나。",0.3,0.3
2550,"규리。",0.1,0.1
2550,"씨。",0.0,0.0
2550,"을。",0.1,0.1
2550,"사랑합니다。",0.1,0.1
2551,"だいねーm(_。",0.4,-0.4
2551,"_)m。",0.0,0.0
2551,"エロいし",0.0,0.0
2552,"死んだフリされた...",0.3,-0.3
2553,"どうやら壊れてくれたTime。",0.0,0.0
2553,"Machineバックアップにだけ残っていて、復元するのを後回しにしていたファイルがあったことを今気がつく。",0.4,-0.4
2553,"消去しちゃった。",0.3,-0.3
2553,"OneDriveで同期させていたことがあるしUSBの方のTime。",0.4,-0.4
2553,"Machineに幾つかは残っていてくれないかなぁ。",0.6,-0.6
2554,"朝からのんのんと八木で爆笑笑笑。",0.4,0.4
2554,"詳しくわのんのんのTwitterみて笑。",0.3,0.3
2555,"テスト",0.1,0.1
2556,"ゼインやばいよね(≧∀≦)。",0.3,0.3
2556,"胃腸炎になっちゃったから本領発揮してないの。",0.1,-0.1
2556,"1Dで1.2位を争う人気よ。",0.5,0.5
2556,"うちのナイルみた(σ≧∀≦)σ?",0.5,0.5
2557,"还在加班~~?",0.7,0.7
2557,"RT。。",0.1,0.1
2557,"RT。。",0.1,0.1
2557,"大丈夫?",0.1,0.1
2557,"RT。。",0.1,0.1
2557,"過労死まで",0.0,0.0
2558,"圭吾さん、まさちゃん、おはようございます。",0.7,0.7
2558,"今日も頑張っていきましょう!",0.8,0.8
2559,"モントレー一枚。(。。",0.2,0.2
2559,"カエラnight♡。",0.1,0.1
2560,"洋服どうしよう",0.0,0.0
2561,"今日から学校うぇぇー。",0.2,0.2
2561,"先生全員インフルになればいいのに",0.2,0.2
2562,"宝箱のせいでまーた暇人ランキング復帰してしまった",0.0,0.0
2563,"私前方ですよ。",0.1,0.1
2563,"そうですね!",0.1,0.1
2563,"タクシー乗りましょ。",0.6,0.6
2563,"それにしてもまさかのハプニングですね...",0.5,0.5
2563,"泣きたい",0.3,0.3
2564,"おもしろいですよ。",0.9,0.9
2564,"ぜひぜひ見てみて下さい。",0.8,0.8
2564,"DVDを買おうかと思ってたら、やいてもらえたので喜んでたんですけど、。",0.6,0.6
2564,"途中で止まってしまい、うまくやけてなかったというオチでした...",0.6,-0.6
2565,"おはようございます、今日は涼しいですね。【",0.7,0.7
2565,"猫のいるcafé。",0.2,0.2
2565,"カラバ公爵】只今営業中です。",0.3,0.3
2565,"土曜の朝を美味しいコーヒーで始めませんか?",0.4,-0.4
2565,"気ままな猫たちがのんびりした空間を演出してくれます。",0.9,0.9
2565,"ฅ(",0.3,0.3
2565,"。́ω",0.0,0.0
2565,"`",0.0,0.0
2565,")ฅ。。。。。。。",0.0,0.0
2566,"明日仕込みだーあ(。",0.1,0.1
2566,";。",0.0,0.0
2566,";。)。",0.0,0.0
2566,"いややいややいややー",0.0,0.0
2567,"朝からすんごい。",0.0,0.0
2567,"むしゃくしゃすんだけど。",0.0,0.0
2567,"いい加減。",0.9,-0.9
2567,"やめよーよ",0.2,-0.2
2568,"何なぁ、それ(ーー;)。",0.0,0.0
2568,"心配した意味ぢゃろ!!(",0.2,-0.2
2568,"笑)",0.0,0.0
2569,"ぱあwwww。",0.1,0.1
2569,"うち呼び方なんでもいいからね(゚レ゚。)。",0.0,0.0
2569,"学校前に。",0.0,0.0
2569,"ちょっくら寝るー。",0.0,0.0
2569,"またねしーちゃん",0.1,0.1
2570,"ジュンちゃんオハよー(*^o^*)。",0.2,0.2
2570,"オリコン1位凄いよね!。",0.7,0.7
2570,"全国のウナギちゃんの力はすごすぎ。",0.6,0.6
2570,"今日もよろしくね",0.6,0.6
2571,"おはようございます。",0.2,0.2
2571,"わたしはもう学校です。",0.3,0.3
2571,"いい1日を",0.7,0.7
2572,"つい、美味しくて。",0.6,0.6
2572,"最高です",0.8,0.8
2573,"おはよう〜撮影頑張ってね",0.3,0.3
2574,"やめて、画像とか、、本気で、。",0.1,-0.1
2574,"いや、単純やからさぁ、、うち。",0.3,0.3
2574,"みるくが返してくるから寝れん",0.7,-0.7
2575,"おはようございます☆*:.。.。",0.4,0.4
2575,"o(≧▽≦)o。.。.:*☆。",0.4,0.4
2575,"アップですねーー。",0.1,0.1
2575,"今日も宜しくお願いします(^O^)/。",0.7,0.7
2575,"いい火曜日をー",0.7,0.7
2576,"てかスプラッシュシールドに突っ込もうとして撃ち殺されたの割と許さない",0.7,-0.7
2577,"忙しすぎていつ何の約束してたのか。",0.7,-0.7
2577,"覚えきれないんだけどー。",0.0,0.0
2577,"木曜日何で休みとったんだっけ?。",0.4,-0.4
2577,"まぁその日になったら。",0.2,0.2
2577,"思い出すでしょー。",0.9,0.9
2577,"笑。",0.1,0.1
2577,"多分前の日キングダムで死んでるけど、",0.2,-0.2
2578,"まじで。",0.2,0.2
2578,"10秒に一回はあくびでる、、",0.1,-0.1
2579,"あれ、そうだっっけかなどちみち男じや助産師なれないので考えてなかったです",0.1,-0.1
2580,"Apple。",0.0,0.0
2580,"IDが取得出来ない",0.8,-0.8
2581,"性の喜びを知りやがって、お前許さんぞ性の喜びを知りやがって自分たちばっかり、俺にもさせろよグギィィィ人の自由を剥奪しやがって。。",0.7,-0.7
2581,"恋愛の自由を剥奪しやがって。。",0.8,0.8
2581,"許。",0.2,0.2
2581,"さ。",0.0,0.0
2581,"ん。",0.0,0.0
2581,"ぞ",0.1,0.1
2582,"インガのエンディングw。",0.6,0.6
2582,"ててがべっきょんに激しく絡みに行くやつねwww。",0.3,0.3
2582,"結構な衝撃がべっきょんと視聴者にもあったよねw。",0.6,0.6
2582,"あたしもチョウミと話してるの気付いて、ん??",0.1,-0.1
2582,"1回ラジオ出ただけじゃないのか??",0.4,-0.4
2582,"チャイナlineとも仲良しなのかこの子は?",0.4,0.4
2582,"って思った",0.1,0.1
2583,"え、私今まで1枚しかでたことない...(⸍",0.7,-0.7
2583,"・௰・⸌)。",0.0,0.0
2583,"のんたんのおかげで元気でるよねイベントも楽しみじゃ〜〜〜私も1日がんばるぞい!",0.9,0.9
2584,"おはようございます。",0.2,0.2
2584,"娘は昨日無事に成人式を迎える事ができました。",0.7,0.7
2584,"ありがとうございます。。",0.5,0.5
2584,"横浜の件は計画倒産とも言われていて、許せませんね。",0.9,-0.9
2585,"あー寝坊した(T_T)。",0.1,0.1
2585,"本気出そ",0.3,0.3
2586,"ヨウくんおはよう。",0.2,0.2
2586,"今日もテストだってゆうのにめちゃ眠い。",0.6,0.6
2586,"テスト中に寝ちゃいそう笑",0.8,0.8
2587,"いや俺ケバブマスターだから。",0.5,0.5
2587,"ケバブのれーざーと呼ばれた男だからね。",0.2,0.2
2587,"りんねなんかには負けんよ",0.1,-0.1
2588,"結局ギョン様見れんかったでも予告でみれたからいっか。",0.8,0.8
2588,"疲れたこれから夕飯食べてって寝るね♪",0.7,0.7
2589,"凄いね〜",0.7,0.7
2590,"ひろこーーーーーあのね、具合悪すぎてずっと寝てたの",0.9,-0.9
2591,"うわあああ学校だるいいい",0.8,0.8
2592,"こんばんは20日で三ヶ月迎えましたねますますいろんなことができるようになりますねこれからもよろしくお願いします",0.8,0.8
2593,"差をつけるのか。",0.4,-0.4
2593,"一番じゃないのか。",0.0,0.0
2593,"こんな庶民の船乗れるか",0.6,0.6
2594,"あああごめんなさい。。",0.1,0.1
2594,"キーアンが決めたとは書いていませんでした。",0.8,-0.8
2594,"間違いです。。",0.4,-0.4
2594,"候補者は大物歌手の娘さんで、その娘さんの曲について、お父さんはもっといい曲を選べだんじゃないかとキーアンが言ったところ、そのお父さんが仕返しにキーアンに皮肉を言っているようです。",0.3,0.3
2595,"そーなん?(。́",0.4,-0.4
2595,";д;`)知らんだー。",0.0,0.0
2595,"すきやでー(*゚ー゚)。",0.7,0.7
2595,"一回しかライブいってないけど",0.2,0.2
2596,"ジェジュン。",0.1,0.1
2596,"おはよー(*^^*)。",0.0,0.0
2596,"毎日NO.X聴いてるよ。",0.0,0.0
2596,"その日によってリピする曲が違うんだよね♪。",0.1,0.1
2596,"今日はお天気良さそうだよ!。",0.9,0.9
2596,"春が近づいてるね。",0.1,0.1
2596,"よい1日をすごしてね(。",0.8,0.8
2596,"v^-。゚)",0.3,-0.3
2596,"♪。",0.2,0.2
2597,"大丈夫ー?",0.0,0.0
2598,"一緒の番組見てるよ",0.0,0.0
2599,"のんママちゃん、お早う御座います(^o^)。",0.7,0.7
2599,"あなたは今日も笑顔で良い一日になる〜",0.9,0.9
2600,"すぐ触ってくる子いるよね",0.0,0.0
2601,"いま電車やからよーわからんけどまだ吹っとお?",0.5,0.5
2602,"インターネットのくせにサービス提供時間外って何だよ!",0.7,-0.7
2603,"結局ラーメン作ってくれました",0.6,0.6
2604,"はらさこさんお誕生日おめでとう。",0.4,0.4
2604,"ごめんなさいぴったしに送ることができませんでした。。",0.7,-0.7
2604,"最近全然遊んでないからはよ遊ぼ。",0.6,-0.6
2604,"あなたのこと愛してます。",0.9,0.9
2604,"楽しんで",0.6,0.6
2605,"snsで住所とか特定される事例が増えてるのに。",0.1,-0.1
2605,"出前とかオンラインショップとか。",0.1,0.1
2605,"住所だけでは送れない、買えないようにする法律とか作ったらいいのにな政府も。",0.9,-0.9
2605,"変なことで言い合って給料貰ってるだけじゃなくてたまには役にたでてくれても",0.0,0.0
2606,"い、や、だ!",0.3,0.3
2607,"うう",0.1,0.1
2608,"夏休みにもう宿題ため込まない!",0.4,-0.4
2608,"とあれほど反省したのに。",0.1,-0.1
2608,"人は過ちを繰り返す生き物",0.4,0.4
2609,"松本選手が出てない",0.4,-0.4
2610,"おはゆうちゃんです。",0.2,0.2
2610,"朝からこちら土砂降りの雨です。",0.3,0.3
2610,"雨嫌ですね。",0.5,-0.5
2610,"今日も雨に負けずに一日顔晴りましょうね。",0.6,0.6
2611,"何なの?。",0.1,-0.1
2611,"健人君は好きだけどジャニーズ事務所って最悪。",0.8,-0.8
2611,"アイツこそ解雇されるべきでしょ?。",0.0,0.0
2611,"理解できない",0.7,-0.7
2612,"外のモワッと感やばいやよね",0.4,0.4
2613,"地元の養老の瀧の前の用水路に軽トラ突き刺さってた雪積もってたから普通の道だと思ったのかなおじいちゃんがんばれ",0.0,0.0
2614,"べべべ別に嫌いでもかかかかかまわないし!!!!",0.7,0.7
2615,"すごいわかる(ˊo̴̶̷̤。̫。",0.9,0.9
2615,"o̴̶̷̤ˋ)♡。",0.1,0.1
2615,"似合う似合わないはまた別として、変わった自分と中身は変わってない自分どっちも見てほしいというかwwとりあえず言い表せないけどわかる!。",0.4,0.4
2615,"本当はゴテゴテゴスパンとかロリータとか着たいでも育児する上で邪魔だからね〜",0.7,-0.7
2616,"旦那さんが弱ってる。",0.0,0.0
2616,"凹んでるとこはあまり見たくない。",0.6,-0.6
2616,"私は腹が張る。",0.1,-0.1
2616,"3cmが、15個だものうまくいくといいな♡。",0.6,0.6
2616,"旦那さんが、弱ってるから私が頑張るしかないな",0.8,0.8
2617,"おはようございます。",0.2,0.2
2617,"娘の運動会。",0.5,0.5
2617,"腕は2本なのにカメラは4台iPhone入れたら5台かぁ。",0.2,-0.2
2617,"リレーに選抜されて昨晩から緊張している娘オレもなぁw。。。。",0.9,0.9
